id_autor,id_libro
4733,8923
4734,8508
4735,61
4735,62
4735,63
4735,754
4735,773
4736,52
4737,4132
4737,4192
4737,4508
4737,5111
4737,5152
4737,6175
4737,6725
4737,7624
4737,8632
4738,10483
4739,8235
4740,4634
4740,5150
4740,8102
4740,9373
4740,9665
4741,2129
4741,2212
4741,2448
4742,2258
4743,1384
4744,7190
4745,3119
4746,2233
4746,2852
4746,3447
4746,8375
4747,2765
4748,115
4748,9396
4748,11075
4749,893
4749,8627
4750,10020
4750,10319
4750,10484
4750,10641
4750,10741
4750,10783
4750,10817
4750,10839
4750,10859
4750,10890
4750,10923
4750,10978
4750,10989
4751,5037
4752,16
4753,1315
4754,8967
4755,1670
4756,1802
4757,1010
4757,4711
4758,9650
4759,10253
4759,10263
4760,6444
4761,6870
4762,4220
4763,448
4763,2438
4764,8742
4765,679
4765,691
4765,7656
4765,7798
4765,7799
4765,8158
4765,8363
4765,9165
4766,2182
4767,4982
4768,954
4768,955
4768,956
4768,998
4768,999
4768,981
4768,1009
4768,1604
4768,3900
4769,2544
4770,6040
4771,605
4771,1303
4771,2163
4771,2260
4771,3579
4771,5537
4771,5542
4771,5665
4772,2411
4773,6821
4774,5516
4775,8711
4776,1588
4776,4877
4776,10043
4777,3468
4777,7002
4777,7041
4777,7203
4777,8656
4777,8777
4777,8811
4777,10617
4778,2576
4779,3399
4779,4795
4780,7542
4780,9739
4781,2576
4782,963
4782,4177
4783,512
4784,9259
4785,8546
4786,1989
4787,3303
4788,3303
4788,3722
4789,1056
4789,1094
4790,9997
4791,1039
4792,4153
4793,104
4794,7402
4795,1931
4796,102
4797,9466
4798,305
4798,358
4798,374
4798,396
4798,576
4798,577
4798,654
4798,867
4798,901
4798,949
4798,1169
4798,1715
4798,2045
4798,5022
4798,5362
4799,4294
4800,226
4801,4307
4802,2732
4803,4138
4804,9806
4805,5801
4806,2971
4807,1791
4808,861
4808,1128
4809,1808
4810,788
4810,4768
4811,2585
4811,6230
4811,9933
4812,5225
4813,4302
4814,10077
4815,3206
4816,10491
4817,6074
4818,9751
4819,2451
4820,2940
4821,4380
4822,1039
4823,10317
4824,9614
4825,4276
4826,5050
4827,6115
4828,592
4829,7153
4830,651
4831,430
4832,8078
4833,412
4834,2799
4834,3559
4834,4690
4834,6247
4834,7498
4834,7610
4834,7910
4835,402
4836,3619
4837,719
4837,1203
4838,6271
4838,7596
4839,375
4840,73
4841,2009
4842,2895
4843,6598
4844,311
4845,8385
4846,8709
4847,4202
4848,10926
4849,6532
4849,7973
4849,10712
4850,1873
4850,6561
4851,673
4852,6286
4853,10077
4854,729
4854,940
4854,2429
4854,2636
4854,3369
4854,3370
4854,3370
4854,5350
4855,2949
4855,4110
4855,4111
4855,4725
4855,4901
4855,5914
4856,287
4857,6471
4858,618
4859,3445
4860,5867
4861,1505
4861,2109
4862,10155
4863,10687
4864,11092
4864,11092
4865,1608
4866,1128
4867,1470
4868,3691
4869,6256
4870,83
4871,428
4872,1051
4872,3055
4872,5010
4873,8938
4874,7655
4875,6261
4876,7457
4877,691
4877,2900
4877,4460
4877,7131
4877,7633
4877,7701
4877,8333
4877,8599
4877,9139
4878,9661
4878,11061
4879,101
4880,31
4881,5030
4882,3253
4883,2009
4884,10597
4885,4050
4886,309
4886,1138
4886,3365
4886,4278
4886,4546
4886,5777
4886,5764
4886,7108
4887,7692
4888,287
4889,3313
4890,1047
4890,1167
4890,1471
4890,8395
4890,8857
4890,8862
4890,9247
4890,9248
4891,9189
4892,9887
4893,10704
4894,7784
4895,9974
4896,9848
4897,1315
4898,740
4899,6119
4900,581
4900,1571
4900,2570
4900,3111
4900,5573
4900,5752
4900,6922
4900,7856
4900,9549
4901,86
4901,2480
4902,8278
4903,5802
4904,5769
4905,8995
4906,5139
4907,4650
4908,3924
4909,11039
4910,8546
4911,6136
4912,6462
4913,9698
4914,7826
4915,10898
4916,1941
4916,3934
4916,4504
4917,2208
4918,795
4919,785
4920,9104
4921,9569
4922,10268
4923,4790
4924,6835
4925,2980
4925,2982
4926,8767
4927,608
4928,471
4929,1432
4930,1754
4931,1461
4932,3444
4932,9218
4933,2610
4934,4828
4934,7836
4935,4491
4936,557
4936,9209
4936,9485
4936,10050
4937,372
4937,1470
4937,1500
4937,1593
4937,1679
4937,1844
4937,2414
4937,4261
4938,18
4939,7588
4940,7330
4941,3492
4942,7195
4943,2516
4944,7396
4945,460
4945,1039
4946,117
4946,941
4947,1461
4948,99
4949,4525
4950,4226
4951,1710
4952,2900
4952,6918
4952,9892
4952,10148
4952,10149
4952,10398
4952,10667
4953,2852
4954,161
4955,9642
4956,915
4956,959
4956,1054
4956,1670
4956,1959
4956,2051
4956,2259
4956,2546
4956,2924
4956,2925
4957,5134
4958,2965
4959,1209
4960,2712
4961,4570
4962,8331
4963,1765
4964,10291
4965,5244
4965,9018
4966,7454
4967,5092
4968,10790
4968,11010
4969,11010
4970,4143
4971,1218
4972,10666
4973,3021
4975,1232
4975,2434
4975,2789
4975,4683
4975,5533
4975,4326
4975,7658
4976,980
4976,1320
4976,2861
4976,4763
4977,10378
4978,4768
4978,10587
4979,1123
4979,1331
4979,1666
4979,3472
4980,30
4981,9562
4982,8616
4983,10313
4984,6235
4984,6323
4984,8705
4985,868
4986,242
4987,1461
4988,1458
4989,238
4990,9897
4991,9964
4992,3180
4993,673
4994,10268
4995,404
4995,3856
4996,404
4996,425
4996,1384
4997,10170
4998,3172
4999,4873
4999,5001
5000,187
5000,543
5000,5290
5000,9459
5000,9471
5000,9664
5001,9580
5002,363
5003,6227
5004,630
5004,2167
5004,2198
5004,2249
5004,2738
5004,2860
5004,2943
5004,3364
5004,3702
5004,4061
5004,4141
5004,4195
5004,4238
5004,4296
5004,5602
5004,6199
5004,6332
5004,7080
5004,7431
5004,7432
5004,8564
5004,9450
5004,10542
5004,10598
5004,10802
5005,4226
5006,3204
5006,6573
5006,9282
5007,10943
5007,10977
5008,379
5009,10259
5009,10819
5009,10957
5009,10959
5009,11007
5010,673
5011,5187
5012,591
5013,5139
5014,9508
5015,1568
5015,6199
5015,8938
5016,578
5016,6417
5016,8168
5016,8545
5016,9613
5016,9991
5016,10071
5016,10072
5016,10515
5016,10732
5017,6103
5017,7330
5018,1701
5019,3496
5019,3713
5019,4272
5019,4596
5019,7900
5019,8491
5019,9537
5019,9548
5019,9621
5019,9711
5019,9738
5019,10218
5019,10814
5020,3014
5021,2576
5022,3400
5023,28
5024,7267
5025,5915
5026,5822
5026,8361
5026,10051
5027,4951
5028,8582
5029,838
5029,2180
5029,2186
5030,3237
5031,6142
5032,6870
5032,8107
5032,9399
5033,1317
5034,3675
5035,1458
5036,4167
5037,10192
5038,673
5039,422
5040,2190
5040,5252
5040,6158
5040,7071
5040,7091
5040,7093
5040,8706
5040,9008
5040,9309
5040,9362
5040,9950
5040,10303
5040,10305
5040,10309
5040,10449
5040,10940
5041,9574
5042,2686
5043,7960
5044,11123
5045,6610
5046,2099
5047,8968
5048,3856
5048,4153
5048,5971
5048,5972
5049,6093
5050,61
5050,62
5050,63
5050,754
5050,773
5051,6348
5052,196
5053,7383
5054,4061
5054,6883
5054,10980
5055,1128
5055,9396
5056,3907
5056,5999
5057,4101
5058,99
5059,4282
5060,1669
5061,4426
5062,5204
5063,4782
5064,4800
5065,673
5065,917
5066,5892
5067,8676
5068,589
5069,649
5069,82
5070,1499
5071,7537
5071,7538
5072,245
5072,247
5072,5383
5072,5436
5072,5363
5073,898
5074,2923
5075,7156
5076,5042
5077,554
5077,5576
5078,7156
5079,4737
5080,3714
5080,4449
5080,4450
5080,4935
5080,5952
5080,6128
5080,6129
5080,6902
5080,7444
5080,7764
5080,8329
5080,8464
5080,8465
5080,8588
5080,425
5080,8991
5080,8991
5080,9093
5080,9127
5080,9128
5080,9129
5080,8705
5080,9242
5080,9341
5080,10023
5080,10188
5081,691
5082,5638
5083,1384
5083,5016
5084,7359
5085,3507
5086,673
5087,2745
5088,5571
5089,5138
5090,5810
5091,2010
5092,6522
5093,5703
5094,545
5094,1425
5094,2564
5094,3038
5094,3338
5094,3813
5094,4675
5094,4889
5094,6445
5094,6729
5094,6917
5094,7083
5094,7229
5094,7253
5094,7351
5094,7398
5094,7513
5094,7581
5094,8115
5094,8156
5094,8246
5094,8290
5094,8911
5094,8912
5094,11063
5095,1370
5096,5469
5097,1370
5098,4826
5099,1473
5100,6863
5101,4255
5102,4708
5103,439
5103,2396
5104,4806
5105,10155
5106,1944
5107,6545
5107,10950
5108,2449
5109,603
5109,1328
5109,1666
5109,2520
5109,3607
5109,5000
5110,3343
5111,1470
5112,8224
5113,7076
5113,7310
5114,975
5114,4232
5114,4257
5114,4931
5114,347
5114,5904
5115,2257
5115,3787
5115,4712
5115,5183
5116,3448
5116,4338
5117,6342
5117,6692
5118,3081
5119,8688
5120,2541
5120,3636
5120,4067
5120,4371
5120,4413
5120,4535
5120,5518
5120,7097
5120,7544
5120,9060
5121,1039
5122,1276
5123,4466
5123,4527
5123,4983
5123,7403
5123,8865
5123,8958
5124,8546
5124,10921
5125,5380
5126,3986
5127,3537
5128,6187
5128,6392
5129,2165
5129,5425
5130,10474
5130,10495
5131,8546
5132,8125
5133,9677
5134,1876
5134,3907
5134,4709
5134,4710
5134,7055
5134,7056
5135,8090
5136,425
5136,460
5136,1384
5136,3856
5137,7721
5138,9626
5139,460
5139,1458
5139,2148
5139,4064
5140,3114
5140,8183
5141,2765
5142,9627
5143,5138
5143,6307
5144,991
5144,1458
5145,2384
5146,7544
5147,869
5147,2664
5147,4068
5147,5519
5148,5494
5149,691
5149,788
5149,6539
5149,7078
5149,7677
5149,7800
5149,7801
5149,7802
5149,7803
5149,7804
5149,8623
5149,8684
5149,956
5149,8748
5149,8749
5149,8750
5149,9041
5149,9368
5150,2516
5151,7234
5152,410
5152,31
5153,1072
5154,4151
5155,2167
5156,2551
5157,7510
5157,7965
5158,8196
5159,8730
5160,341
5160,7794
5161,2908
5161,3621
5161,4353
5161,5499
5161,9036
5161,9679
5162,2912
5163,9234
5164,9569
5165,187
5166,4828
5166,7836
5167,63
5168,10121
5169,85
5170,22
5171,8282
5172,4087
5173,2630
5174,8915
5175,2190
5175,2609
5175,3009
5175,3693
5175,3805
5175,6764
5175,7071
5175,7091
5175,7091
5175,7093
5175,7094
5175,7095
5175,7096
5175,7138
5175,7466
5175,8004
5175,8019
5175,8020
5175,8079
5175,8080
5175,8081
5175,8082
5175,8083
5175,8309
5175,8408
5175,10749
5176,3426
5177,3684
5178,9877
5179,8341
5180,3452
5181,236
5181,1770
5181,3777
5181,6896
5181,8663
5181,10160
5181,10457
5182,10102
5183,3648
5184,4995
5185,938
5185,2775
5186,2301
5186,6022
5187,4540
5188,10288
5189,8499
5190,559
5191,3973
5192,9405
5192,9435
5193,10474
5193,10495
5194,1898
5194,1917
5194,4126
5194,4739
5194,5245
5194,5580
5195,3687
5196,10589
5196,10725
5196,10929
5197,5328
5198,9297
5199,150
5199,378
5199,4241
5200,1726
5201,6520
5202,3051
5203,3273
5203,9863
5204,5140
5204,5186
5205,2206
5206,6764
5207,7060
5208,4223
5209,10990
5210,5572
5211,10849
5211,10854
5212,9677
5213,10961
5214,311
5215,8088
5216,689
5216,6839
5217,3139
5218,2241
5219,4782
5220,9642
5221,8245
5222,1197
5222,2712
5223,11051
5223,27
5224,8293
5225,2765
5226,3048
5226,6753
5227,6136
5228,5057
5229,1547
5230,10077
5231,125
5232,6514
5232,6669
5232,6713
5232,6713
5232,6748
5232,6831
5232,7367
5232,7485
5232,7496
5232,7497
5232,7498
5232,8481
5232,10361
5233,1624
5234,8458
5234,10184
5235,10184
5236,10184
5237,2653
5238,395
5239,2969
5240,3348
5241,10868
5242,8438
5242,9307
5243,8546
5244,9414
5245,5025
5245,5868
5246,2819
5247,4226
5248,9057
5249,9659
5250,6722
5251,8582
5252,459
5253,817
5253,888
5253,2538
5253,2592
5253,2998
5253,3241
5253,8258
5254,3970
5255,788
5255,3061
5255,4217
5255,5048
5255,5181
5255,6576
5255,6701
5255,9075
5255,9800
5256,575
5257,1656
5257,1850
5257,1854
5257,5662
5257,5663
5257,7057
5258,1039
5259,5555
5260,4992
5261,1409
5262,6467
5263,1561
5264,1560
5265,1634
5266,5162
5267,2760
5268,3115
5269,4538
5269,7054
5269,7776
5269,9131
5269,9513
5270,6886
5271,5843
5271,6847
5272,5342
5273,1039
5274,8361
5275,372
5275,425
5276,10786
5277,1116
5278,6857
5279,9596
5280,5903
5281,6352
5282,5376
5282,5377
5282,5378
5283,977
5284,809
5284,8470
5285,2697
5286,4849
5287,3437
5288,5678
5288,8769
5288,8770
5289,9396
5290,4663
5291,1473
5292,6647
5293,6272
5294,460
5295,5776
5295,11002
5296,9578
5297,1292
5298,6422
5299,1274
5299,7412
5300,5350
5301,1363
5302,10396
5303,1858
5304,7430
5305,5041
5306,600
5307,311
5308,7612
5309,1039
5310,8547
5311,3785
5312,180
5313,1115
5314,1643
5315,1470
5316,6284
5317,155
5318,4679
5319,415
5319,7875
5320,4332
5320,4970
5320,5143
5320,5703
5320,6021
5320,6084
5320,7668
5320,8373
5320,8508
5320,9492
5320,9656
5320,9772
5321,9396
5322,4226
5323,10570
5324,1993
5325,228
5326,6804
5327,4470
5327,5655
5328,508
5329,103
5329,1055
5329,4222
5329,5369
5329,7393
5329,8940
5329,8957
5329,9340
5330,2107
5330,3392
5330,4632
5330,4633
5330,4774
5330,5112
5330,5429
5330,8315
5331,11047
5332,10161
5333,2980
5334,3
5334,3531
5334,4415
5334,6746
5334,7216
5335,1177
5336,3315
5337,9392
5338,3156
5339,2998
5339,3740
5339,5139
5339,6521
5339,8210
5340,2915
5341,10474
5341,10495
5342,8842
5343,804
5344,4689
5345,4445
5345,9736
5346,5363
5347,2349
5348,1560
5349,11013
5350,2900
5351,9801
5352,9272
5353,1204
5353,2879
5353,4005
5353,4480
5353,6148
5354,1209
5355,6194
5356,1808
5356,3015
5356,8087
5356,9256
5357,8731
5358,1494
5359,487
5360,9746
5361,5901
5362,3603
5363,9844
5363,10250
5364,2587
5365,1305
5365,2159
5366,5933
5366,8723
5367,1666
5368,1974
5368,7962
5369,7236
5369,10133
5369,10674
5370,2123
5371,7557
5372,8546
5373,2882
5373,7498
5374,5221
5375,8356
5376,2539
5376,2661
5376,4318
5376,4953
5376,5698
5376,5699
5376,8609
5376,9152
5377,6438
5377,7855
5378,434
5378,1724
5378,2118
5378,4790
5378,5295
5378,5584
5378,5892
5378,6519
5378,6983
5378,7419
5378,7420
5378,7421
5378,7422
5378,7423
5378,10366
5379,1473
5380,3992
5381,8059
5382,7542
5383,3724
5384,9999
5385,7376
5386,97
5387,3693
5387,7095
5387,8020
5387,8408
5388,10212
5389,9559
5390,10473
5391,4525
5392,7307
5393,7631
5393,7634
5393,8901
5393,10505
5394,7275
5395,3932
5395,4420
5396,3687
5397,2050
5398,9839
5398,9845
5399,3913
5400,8938
5401,3591
5401,8735
5401,10367
5402,8090
5403,4538
5404,6749
5404,9590
5405,5139
5406,7464
5406,8426
5406,8677
5406,9557
5406,9558
5407,3014
5408,3592
5409,2406
5409,3814
5409,4772
5409,5004
5409,5451
5409,6829
5409,7921
5410,3320
5411,1119
5412,2814
5412,8418
5412,8466
5413,109
5414,2157
5415,7658
5416,5571
5417,8479
5417,8496
5418,6944
5419,9174
5420,868
5420,7518
5421,9790
5422,9909
5423,3954
5424,9875
5425,4226
5425,8691
5426,673
5426,1473
5427,691
5427,4948
5428,8746
5429,8550
5429,10810
5430,4826
5431,8110
5432,10710
5432,10710
5433,2080
5434,5631
5435,9452
5436,8214
5436,8871
5436,9356
5436,9755
5436,10121
5437,2144
5437,10904
5437,10905
5438,2718
5439,913
5440,1458
5441,334
5442,5631
5443,6243
5444,315
5444,8590
5445,2359
5446,2900
5446,4066
5446,4846
5446,4850
5446,5364
5446,5871
5446,7046
5446,7334
5446,8397
5446,9686
5446,9991
5447,8475
5447,9350
5448,788
5449,9211
5450,1266
5451,9259
5452,6022
5452,7068
5453,9990
5454,8923
5455,2121
5455,2347
5455,9675
5456,2873
5456,2986
5456,3025
5456,3120
5456,3287
5456,3468
5456,3556
5456,3584
5456,3749
5457,2144
5458,10483
5459,788
5460,1064
5461,2524
5462,4455
5462,5039
5462,5447
5462,9299
5462,9347
5462,9417
5462,10640
5463,9990
5464,7751
5464,9835
5465,4986
5466,1037
5467,4796
5467,7745
5467,10244
5467,10260
5468,2584
5468,3439
5468,5896
5468,6220
5468,6263
5468,8178
5468,8607
5468,9403
5468,9725
5469,9551
5470,97
5471,4468
5472,879
5472,1287
5472,1335
5472,1410
5472,1497
5472,2405
5472,3076
5472,3090
5472,4602
5472,4687
5472,4833
5472,4834
5472,4859
5472,5175
5472,5531
5472,5711
5472,5861
5472,6096
5472,6895
5472,8384
5473,9550
5474,5168
5475,5350
5476,5180
5477,7513
5477,9788
5478,11047
5479,10543
5480,961
5480,1200
5480,2752
5480,8487
5481,3900
5482,1265
5483,10307
5484,6770
5485,6056
5486,11106
5487,3881
5488,3770
5489,10131
5490,5039
5490,5079
5490,5185
5490,5759
5490,5899
5491,696
5492,3397
5493,8508
5493,9661
5493,10869
5493,11061
5493,31
5494,3040
5495,10340
5496,9752
5496,10483
5497,10917
5498,7628
5498,10574
5498,11025
5499,4570
5500,950
5501,5867
5502,7781
5503,287
5504,7886
5505,8385
5506,6902
5507,7706
5508,10302
5509,362
5510,2187
5511,1383
5511,10627
5512,3900
5512,9245
5513,4688
5514,7124
5515,8827
5516,1209
5517,152
5518,4727
5519,3914
5520,79
5521,2845
5522,199
5523,196
5524,3932
5524,5200
5525,21
5526,2515
5526,9569
5527,7330
5528,311
5529,3033
5529,4877
5529,7013
5529,7381
5529,8349
5529,8479
5529,8480
5529,8496
5529,8540
5529,10202
5529,10203
5529,10459
5529,10492
5529,10509
5529,10685
5529,10711
5529,10716
5529,10723
5529,10979
5529,11046
5529,11105
5530,3017
5530,8742
5530,10404
5531,3152
5532,6058
5533,303
5533,9220
5534,5382
5534,5412
5535,2653
5536,2464
5536,2615
5536,3086
5536,3231
5536,3424
5536,3425
5536,3753
5537,1150
5538,9582
5539,4911
5540,8169
5540,8298
5541,5645
5542,5194
5543,1838
5544,2243
5545,1827
5546,293
5547,16
5548,3481
5549,1456
5549,2010
5549,2011
5549,3585
5549,8016
5549,8037
5549,8074
5549,8138
5549,8606
5550,5016
5551,768
5552,3010
5552,7399
5552,9735
5553,1947
5554,2248
5555,1682
5556,8190
5557,5009
5557,5346
5558,10527
5559,7141
5559,8997
5559,9847
5560,8998
5561,471
5562,887
5562,1068
5562,1983
5562,2992
5562,3320
5562,3695
5562,4429
5562,4429
5563,7402
5564,7670
5565,4782
5566,3403
5567,8737
5568,6721
5569,5692
5570,2095
5570,2497
5570,2629
5570,4755
5570,4788
5570,5075
5570,5123
5570,5767
5570,5817
5570,7214
5570,8466
5570,9456
5571,1125
5572,4934
5572,6816
5573,8247
5574,5488
5575,1135
5575,2066
5575,2373
5576,155
5576,425
5576,460
5576,666
5576,1039
5576,1106
5576,1107
5576,1128
5576,1751
5576,1752
5576,1948
5576,2239
5576,2381
5576,2898
5576,3332
5576,4031
5576,4137
5576,4196
5576,4511
5576,4674
5576,4809
5576,4819
5576,6026
5576,6182
5576,6183
5576,6459
5576,6728
5576,7180
5576,7184
5576,7252
5576,7345
5576,7414
5576,8104
5576,8105
5576,8160
5576,8225
5576,8639
5576,8763
5577,459
5578,1110
5578,10021
5579,7705
5580,9812
5581,7789
5582,10596
5583,2819
5584,1588
5585,5119
5586,10956
5587,1087
5587,1086
5588,6667
5589,3879
5590,7779
5591,3714
5592,6353
5593,798
5593,1100
5593,1626
5593,1627
5593,2459
5593,2477
5593,3822
5593,6004
5594,7148
5595,4064
5596,7039
5597,9747
5598,1792
5598,2256
5598,5870
5599,4064
5600,151
5601,4910
5602,4346
5603,10844
5604,5336
5605,6290
5606,8670
5607,3642
5608,10246
5609,10926
5610,1419
5611,8564
5612,1416
5613,1315
5614,260
5614,431
5614,464
5614,856
5614,1473
5614,1882
5614,2405
5614,2457
5614,2691
5614,2858
5614,2935
5614,3214
5614,3220
5614,3222
5614,3227
5614,3382
5614,4939
5614,5384
5614,5385
5614,5391
5614,5445
5615,5551
5615,10291
5616,9677
5617,1312
5617,3805
5618,1776
5619,2236
5620,10074
5621,5864
5622,2684
5623,6876
5624,4576
5625,2380
5626,1235
5626,4064
5627,2369
5628,6954
5629,1969
5630,4236
5631,2356
5632,68
5633,718
5634,6316
5635,466
5636,4396
5636,4530
5637,4229
5638,3389
5639,885
5640,4866
5641,9851
5642,4427
5643,351
5643,2125
5643,2220
5643,3596
5643,5825
5643,10606
5644,4868
5644,4869
5645,6891
5646,7448
5647,10458
5648,7402
5649,10118
5650,9666
5651,1128
5651,3907
5651,8218
5652,8297
5653,2096
5654,6547
5654,6604
5655,2405
5656,8477
5657,3944
5657,3988
5657,9629
5657,9742
5658,9921
5659,1911
5659,10662
5660,9562
5661,9174
5662,920
5662,2722
5662,3832
5663,5824
5664,10321
5665,371
5666,7522
5667,425
5668,3897
5668,4194
5669,5501
5670,1740
5671,1384
5672,2016
5672,7942
5673,4601
5674,51
5675,3123
5676,679
5676,691
5677,4666
5677,6017
5678,6443
5678,10078
5679,5822
5679,7795
5679,8361
5679,8503
5679,9153
5679,9164
5679,9306
5679,9488
5679,9972
5679,10051
5679,10134
5679,10951
5680,5378
5681,8274
5682,10218
5682,10404
5683,1744
5684,1050
5685,4417
5686,6741
5687,3864
5688,10921
5689,4653
5689,6206
5690,3237
5691,281
5691,347
5691,4266
5691,4269
5691,4270
5691,3564
5691,4381
5692,3461
5693,770
5694,8776
5695,3
5696,10673
5697,2874
5697,4174
5697,8429
5698,6443
5699,10483
5700,10841
5701,167
5701,2359
5701,2849
5701,3831
5701,4127
5701,4744
5701,4745
5701,6275
5701,7598
5702,35
5702,37
5702,1501
5703,4475
5704,10697
5705,973
5706,193
5707,5648
5708,9957
5709,8625
5709,9974
5710,4432
5711,402
5712,8667
5713,2551
5713,5031
5714,4175
5714,5451
5714,5472
5714,6330
5714,6339
5714,6341
5714,6693
5714,9476
5715,10248
5716,6884
5717,4087
5718,6347
5719,4155
5720,2979
5721,9306
5721,9488
5722,4071
5723,5334
5724,10483
5725,3735
5726,4307
5727,311
5728,6823
5729,7310
5730,10189
5731,865
5732,1367
5733,3856
5734,6001
5734,8305
5735,8026
5736,8382
5737,9350
5738,669
5738,2530
5739,5020
5740,10231
5741,10203
5742,1072
5742,2967
5742,2968
5742,3157
5742,3355
5742,3356
5742,3357
5742,3358
5742,3421
5742,3422
5742,3423
5742,3473
5742,3829
5742,3968
5742,3970
5742,4081
5742,4531
5742,4242
5742,4802
5742,4803
5742,7107
5742,7236
5742,289
5742,9226
5742,9393
5742,9506
5742,10014
5742,10133
5742,7295
5742,10658
5742,10674
5743,4195
5744,10756
5745,4064
5746,815
5747,135
5747,251
5747,4959
5747,5124
5747,5461
5747,9757
5748,8503
5749,1376
5750,9877
5751,10614
5752,6973
5753,194
5753,7048
5753,7868
5753,7930
5754,10042
5755,400
5755,1461
5755,2014
5755,3752
5755,7490
5755,10604
5756,4010
5757,5572
5758,3045
5759,413
5759,750
5759,964
5759,4397
5760,9841
5761,5323
5761,4326
5761,8161
5762,1504
5762,2380
5762,4672
5762,4726
5763,1183
5763,3091
5764,6587
5765,160
5766,2576
5767,81
5768,7493
5769,782
5769,1246
5769,1545
5769,5144
5769,5321
5769,5649
5769,6168
5769,7004
5770,10367
5771,4838
5772,8332
5773,9574
5774,9448
5775,9244
5775,9751
5776,53
5776,297
5776,423
5776,465
5776,481
5776,1205
5776,1652
5776,2021
5776,2122
5776,3588
5776,4520
5776,5350
5776,5640
5777,5490
5777,6362
5778,4525
5779,9698
5780,7315
5780,7496
5781,4016
5781,5635
5781,9565
5782,372
5782,600
5782,1126
5782,1384
5782,4858
5783,9582
5784,53
5785,8995
5785,10088
5786,10571
5787,7417
5788,3102
5789,10228
5789,10519
5790,818
5791,5214
5792,1604
5793,4734
5794,9187
5795,5784
5796,2405
5797,2405
5798,6954
5799,5375
5800,193
5801,1195
5801,8319
5802,157
5803,1827
5804,777
5805,4817
5805,4985
5805,6859
5805,6860
5805,7176
5805,7177
5805,7178
5805,7818
5805,10691
5806,9239
5807,6848
5808,462
5809,26
5809,62
5810,10626
5811,718
5811,1172
5811,7685
5812,6443
5813,7411
5814,6395
5815,9694
5816,3284
5817,5896
5818,6819
5819,2843
5820,5378
5821,8132
5822,3715
5823,2807
5824,6678
5824,7313
5824,8707
5825,7482
5826,8155
5827,793
5828,8260
5828,10589
5829,1530
5829,6478
5830,1951
5831,10789
5831,10953
5831,10976
5831,11086
5831,11101
5831,58
5832,7525
5833,9621
5834,491
5834,737
5834,804
5834,1066
5834,1343
5834,1347
5834,1411
5834,1979
5834,2360
5834,2549
5834,2957
5834,3317
5834,3478
5834,3479
5834,3794
5834,3928
5834,4117
5834,4219
5834,4220
5834,6759
5835,7968
5836,6305
5837,7158
5838,6429
5839,8987
5840,5116
5840,9386
5841,6092
5842,4941
5843,2381
5844,5677
5844,5712
5845,4292
5846,10483
5847,91
5848,7987
5849,1644
5849,7008
5850,6491
5851,6444
5852,6526
5853,8546
5853,10576
5854,10238
5855,3495
5856,3904
5856,4247
5856,5324
5856,5841
5856,6788
5856,6863
5856,7009
5856,7175
5856,7502
5856,7577
5856,7719
5856,8476
5857,5864
5858,1124
5858,7297
5859,2405
5860,2255
5860,5832
5860,6612
5861,2526
5862,10145
5863,5510
5864,5603
5865,9014
5866,790
5866,2946
5866,2953
5866,2954
5866,2961
5866,3010
5866,3046
5866,3050
5866,3051
5867,449
5868,9642
5869,2345
5869,3453
5869,4345
5869,4656
5870,2467
5871,5764
5871,5867
5872,2494
5872,8971
5872,9070
5873,2399
5874,1484
5875,4986
5876,356
5876,2250
5877,7204
5878,4176
5878,4794
5879,2913
5880,7220
5881,3844
5882,1809
5883,3867
5883,6937
5883,6849
5884,10571
5885,13
5885,18
5886,7643
5886,11061
5887,2030
5888,934
5889,3385
5890,1310
5891,6887
5892,2765
5893,547
5894,8474
5895,2484
5895,4816
5895,8645
5895,9441
5895,9540
5896,1011
5897,7255
5897,7304
5898,9314
5898,3
5898,19
5898,24
5899,391
5899,392
5900,1847
5901,8713
5902,1155
5902,5822
5903,6288
5904,8539
5905,1461
5906,9742
5907,4282
5908,1315
5909,1912
5909,7393
5909,8463
5909,8805
5909,8940
5909,8957
5909,9340
5909,9547
5909,10237
5909,10249
5910,10596
5911,1263
5912,4770
5913,3000
5913,9724
5913,9840
5914,639
5914,1526
5915,5415
5916,1841
5917,8446
5918,2746
5919,5388
5920,8614
5921,9404
5921,9478
5921,10725
5922,8952
5923,3984
5924,989
5924,1595
5924,1654
5924,1666
5924,2126
5924,2221
5924,2696
5924,4327
5924,5136
5924,6001
5924,6675
5925,1664
5925,2357
5925,4253
5926,2331
5926,4359
5927,5986
5927,9565
5928,6500
5929,10601
5930,2368
5930,2403
5931,9729
5933,5616
5933,6764
5934,7590
5935,2348
5936,8546
5937,6963
5937,7527
5938,186
5939,2918
5940,3515
5941,8335
5941,9231
5941,9952
5941,10597
5941,10742
5941,10780
5941,10786
5941,23
5942,3106
5943,2653
5944,8432
5944,9529
5944,9611
5945,31
5946,739
5947,2516
5947,4098
5947,5372
5948,4005
5949,875
5949,4005
5950,437
5950,454
5950,673
5950,991
5950,1473
5950,1735
5950,1938
5950,2022
5950,2412
5950,2422
5950,2917
5950,3601
5950,8891
5950,8892
5951,673
5952,673
5952,1473
5953,5631
5954,6854
5954,7001
5954,7495
5954,7662
5954,7663
5954,8630
5955,9634
5956,2920
5956,4373
5956,5703
5956,9191
5956,10619
5957,1631
5957,3337
