id,nombre
4608,Joyce White
4609,Juan Bonilla
4610,Juan Godó Costa
4611,Juan Larrea
4612,Juan Ramón Jiménez
4613,Juan Rulfo
4614,Juan Wijngaard
4615,Juanjo Estrella
4616,Judd Winick
4617,Jude Fisher
4618,Jude Watson
4619,Judi Barrett
4620,Judith A. Barad
4621,Judith A. Lansdowne
4622,Judith Butler
4623,Judith Chelius Stark
4624,Judith Cornell
4625,Judith Farr
4626,Judith Gwyn Brown
4627,Judith Larner Lowry
4628,Judith M. Brueske
4629,Judith M. Meloy
4630,Judith McNaught
4631,Judith Norman
4632,Judith R. Conly
4633,Judith S. Baughman
4634,Judith Stonehill
4635,Judith Tarr
4636,Judith Thurman
4637,Judith Viorst
4638,Judy Blume
4639,Judy Fitzwater
4640,Judy Grahn
4641,Judy Groves
4642,Judy Hall
4643,Judy Mays
4644,Judy Sierra
4645,Judy Tam Sargent
4646,Jules Feiffer
4647,Jules Verne
4648,Julia Alvarez
4649,Julia Briggs
4650,Julia Butterfly Hill
4651,Julia Child
4652,Julia Chinyere Oparah
4653,Julia Gibson
4654,Julia Glass
4655,Julia Golding
4656,Julia Indichova
4657,Julia Jarman
4658,Julia Moskin
4659,Julia Wilkinson
4660,Julia Witwer
4661,Julian Barnes
4662,Julian Caldecott
4663,Julian Huxley
4664,Julian Jaynes
4665,Julian Markels
4666,Julian May
4667,Julian Mitchell
4668,Julian Rubinstein
4669,Julie A. Schrader
4670,Julie Aigner-Clark
4671,Julie Andrews Edwards
4672,Julie Barlow
4673,Julie E. Czerneda
4674,Julie Elizabeth Leto
4675,Julie Garwood
4676,Julie Kaufmann
4677,Julie Kenner
4678,Julie Leto
4679,Julie Mullaney
4680,Julie Orringer
4681,Julie Otsuka
4682,Julie Parsons
4683,Julie Powell
4684,Julie Rose
4685,Julie Sussman
4686,Julie Sylvester
4687,Juliet Dusinberre
4688,Juliet Marillier
4689,Juliet McMaster
4690,Juliet Winters Carpenter
4691,Juliette Aristides
4692,Juliette Benzoni
4693,Juliette De Bairacli Levy
4694,Julius Butwin
4695,June Casagrande
4696,June Kim
4697,June Shiver
4698,June Whitfield
4699,Jung Chang
4700,Junichi Imura
4701,Junichi Satō
4702,Jun'ichirō Tanizaki
4703,Junji Ito
4704,Jürgen Habermas
4705,Justin   O'Brien
4706,Justin Akers Chacón
4707,Justin Ellis
4708,Justin Hall
4709,Justin Kaplan
4710,Justin O'Brien
4711,Justin Taylor
4712,Justina Robson
4713,Justine Eyre
4714,Justine Korman Fontes
4715,Ju-Yeon Rhim
4716,K. Silem Mohammad
4717,K. Tempest Bradford
4718,K.A. Applegate
4719,K.D. Wentworth
4720,Kadir Nelson
4721,Kahlil Gibran
4722,Kaho Miyasaka
4723,Kam Mak
4724,Kâmuran Şipal
4725,Kang-Woo Lee
4726,Kaori Inoue
4727,Kaori Naruse
4728,Kaoru Mori
4729,Kaoru Ohashi
4730,Kapila
4731,Kara
4732,Kara Dalkey
4733,Karel Čapek
4734,Karen  Berger
4735,Karen  O'Connor
4736,Karen A. Bale
4737,Karen Armstrong
4738,Karen Bell
4739,Karen Berman
4740,Karen Blixen
4741,Karen Cushman
4742,Karen Essex
4743,Karen Haber
4744,Karen Harper
4745,Karen Hawkins
4746,Karen Hesse
4747,Karen Jordan Allen
4748,Karen Joy Fowler
4749,Karen Katz
4750,Karen Kingsbury
4751,Karen Kushner
4752,Karen L. Beasley
4753,Karen Lawrence
4754,Karen Ritz
4755,Karen Rizzo
4756,Karen Swenson
4757,Karen Tei Yamashita
4758,Karen Traviss
4759,Karen V. Kukil
4760,Karen Zeinert
4761,Karey Kirkpatrick
4762,Karin Dufner
4763,Karin Jacobson
4764,Karin Kretschmann
4765,Karin Slaughter
4766,Karl Barth
4767,Karl Jaspers
4768,Karl Marx
4769,Karyn Monk
4770,Kasia Boddy
4771,Kate Atkinson
4772,Kate Beckinsale
4773,Kate Bornstein
4774,Kate Braverman
4775,Kate Burton
4776,Kate Chopin
4777,Kate DiCamillo
4778,Kate Douglas
4779,Kate Elliott
4780,Kate Hemphill
4781,Kate Hill
4782,Kate Horsley
4783,Kate Jacobs
4784,Kate Klise
4785,Kate Light
4786,Kate Maurer
4787,Kate McCullan
4788,Kate McMullan
4789,Kate Mosse
4790,Kate Nelligan
4791,Kate Novak
4792,Kate Paulk
4793,Kate Pennington
4794,Kate Sedley
4795,Kate Summerscale
4796,Kate Walker
4797,Kate Wheeler
4798,Kate William
4799,Katharine Holabird
4800,Katharine McMahon
4801,Katharine Washburn
4802,Katherine Applegate
4803,Katherine Beckett
4804,Katherine Duncan-Jones
4805,Katherine Dunn
4806,Katherine E. Krohn
4807,Katherine Hall Page
4808,Katherine Kurtz
4809,Katherine Mansfield
4810,Katherine Neville
4811,Katherine Paterson
4812,Katherine Ramsland
4813,Katherine Streeter
4814,Katherine Thanas
4815,Katheryn K. Russell
4816,Kathi Christen
4817,Kathleen A. Brehony
4818,Kathleen Banks Freeman
4819,Kathleen DeGrave
4820,Kathleen Eagle
4821,Kathleen Eschenburg
4822,Kathleen M. Massie-Ferch
4823,Kathleen Norris
4824,Kathleen Olmstead
4825,Kathleen Parkinson
4826,Kathleen V. Kudlinski
4827,Kathleen Winsor
4828,Kathryn    Alexander
4829,Kathryn  Hughes
4830,Kathryn H. Kidd
4831,Kathryn Harrison
4832,Kathryn Hewitt
4833,Kathryn Lamb
4834,Kathryn Lasky
4835,Kathryn Sullivan
4836,Kathryn Sutherland
4837,Kathy Acker
4838,Kathy Emery
4839,Kathy Hicks
4840,Katie Elliott
4841,Katie Nix
4842,Katie Yates
4843,Katrina Kittle
4844,Katrina Service
4845,Kautilya
4846,Kay Arthur
4847,Kay Hooper
4848,Kay Nielsen
4849,Kay Redfield Jamison
4850,Kaye Gibbons
4851,Kayla Perrin
4852,Kaza Kingsley
4853,Kazuaki Tanahashi
4854,Kazuo Ishiguro
4855,Kazuo Umezu
4856,Kealan Patrick Burke
4857,Keay Davidson
4858,Kei Kusunoki
4859,Kei Ohishi
4860,Keita Saeki
4861,Keith   Henderson
4862,Keith  L. Parker
4863,Keith Akin
4864,Keith Badman
4865,Keith Baker
4866,Keith Birdsong
4867,Keith Brooke
4868,Keith Cox
4869,Keith David
4870,Keith Donohue
4871,Keith Gray
4872,Keith Herber
4873,Keith Roberts
4874,Keith Szarabajka
4875,Keith Vasconcelles
4876,Keith Wren
4877,Kelley Armstrong
4878,Kelley Jones
4879,Kelly  Carr
4880,Kelly Jones
4881,Kelly Link
4882,Kelly McGrath Vlcek
4883,Kelly Preston
4884,Kemp P. Battle
4885,Ken Babbs
4886,Ken Follett
4887,Ken Geist
4888,Ken Goldman
4889,Ken Haedrich
4890,Ken Kesey
4891,Ken Kirkwood
4892,Ken Knabb
4893,Ken Krabbenhoft
4894,Ken Mandelbaum
4895,Ken Steacy
4896,Kenneth Branagh
4897,Kenneth Burke
4898,Kenneth C. Laudon
4899,Kenneth Grahame
4900,Kenneth H. Blanchard
4901,Kenneth James Dover
4902,Kenneth L. Fisher
4903,Kenneth Lafreniere
4904,Kenneth M. Taggart
4905,Kenneth Maly
4906,Kenneth Morris
4907,Kenneth Muir
4908,Kenneth Osgood
4909,Kenneth P. Neat
4910,Kenneth Rexroth
4911,Kenneth Robeson
4912,Kenneth Silverman
4913,Kent Beck
4914,Kent R. Weeks
4915,Kent Williams
4916,Kenzaburō Ōe
4917,Keri Hulme
4918,Keri Wyatt Kent
4919,Kermit L. Hall
4920,Kermit Oliver
4921,Keron Grant
4922,Kerrie Dougherty
4923,Kerry A. Graves
4924,Kerry Patterson
4925,Kerstin Hasenpusch
4926,Kevin   Walsh
4927,Kevin  McCarthy
4928,Kevin Andrew Murphy
4929,Kevin Baker
4930,Kevin Brockmeier
4931,Kevin Brooks
4932,Kevin Crossley-Holland
4933,Kevin D. Mitnick
4934,Kevin Grevioux
4935,Kevin Hawkes
4936,Kevin Henkes
4937,Kevin J. Anderson
4938,Kevin Miller
4939,Kevin O'Malley
4940,Kevin Pariseau
4941,Kevin R. Free
4942,Kevin S. Decker
4943,Kevin Shay
4944,Kevin Smith
4945,Kevin T. Stein
4946,Kevin Trudeau
4947,Kevin Waltman
4948,Kieron Dwyer
4949,Kilian Plunkett
4950,Kim Deitch
4951,Kim Edwards
4952,Kim Harrison
4953,Kim McGillivray
4954,Kim Newman
4955,Kim Solga
4956,Kim Stanley Robinson
4957,Kim W. Woods
4958,Kim Wilson
4959,Kimberly Farr
4960,Kimberly Raye
4961,Kimon Nicolaides
4962,King Arthur Flour
4963,Kingdome 19
4964,Kinuko Y. Craft
4965,Kip S. Thorne
4966,Kira Obolensky
4967,Kira Salak
4968,Kirk Albert Etienne
4969,Kirk Etienne Albert
4970,Kirsten Carlson
4971,Kitty Burns Florey
4972,Kiyohiko Azuma
4973,Klaus Janson
4974,Klaus Mann
4975,Knut Hamsun
4976,Kōbō Abe
4977,Kofi Annan
4978,Kohta Hirano
4979,Kōji Suzuki
4980,Konrad Eisenbichler
4981,Konrad Lorenz
4982,Konstantin Kolenda
4983,Konstantin Mochulsky
4984,Kresley Cole
4985,Kris Lane
4986,Krishna Winston
4987,Kristen Kemp
4988,Kristen Kidder
4989,Kristi Gold
4990,Kristian Fraga
4991,Kristiana Gregory
4992,Kristin Cast
4993,Kristin Harmel
4994,Kristin Lund
4995,Kristin Schwengel
4996,Kristine Kathryn Rusch
4997,Kristine Sandoe
4998,Kuki Gallmann
4999,Kurban Said
5000,Kurt Busiek
5001,Kurt Eichenwald
5002,Kurt Reighley
5003,Kurt Reiter
5004,Kurt Vonnegut Jr.
5005,Kurt Wolfgang
5006,Kwame Anthony Appiah
5007,Kyle Freeman
5008,Kym Douglas
5009,Kyoko Hikawa
5010,Kyra Davis
5011,L. Alan LeDoux
5012,L. David Allen
5013,L. Frank Baum
5014,L. John Mason
5015,L. Sprague de Camp
5016,L.A. Banks
5017,L.J. Ganser
5018,L.J. Swingle
5019,L.M. Montgomery
5020,L.P. De Castelvecchio
5021,Lacey Savage
5022,Lady Sarashina
5023,Lala Okamoto
5024,Lalita Tademy
5025,Lalla Ward
5026,Lan Medina
5027,Lan Samantha Chang
5028,Lana Wachowski
5029,Lance Armstrong
5030,Lance Williams
5031,Lane Dunlop
5032,Lane Smith
5033,Langdon Hammer
5034,Langston Hughes
5035,Lani Diane Rich
5036,Lani Guinier
5037,Lao Tzu
5038,Lara Deloza
5039,Larbi Oukada
5040,Larissa Volokhonsky
5041,Lark Books
5042,Larousse
5043,Larry  Law
5044,Larry B. Crowder
5045,Larry Bond
5046,Larry Burkett
5047,Larry Dean Benson
5048,Larry Dixon
5049,Larry J. Koenig
5050,Larry J. Sabato
5051,Larry J. Stephens
5052,Larry Kanuit
5053,Larry McCaffery
5054,Larry McMurtry
5055,Larry Niven
5056,Larry Segriff
5057,Larry Sloman
5058,Larry Young
5059,Lars Jensen
5060,Larzer Ziff
5061,Laszlo Kubinyi
5062,Laura  Jordan
5063,Laura Anne Gilman
5064,Laura Buller
5065,Laura Caldwell
5066,Laura Cangemi
5067,Laura Cornell
5068,Laura Dave
5069,Laura Driscoll
5070,Laura E. Berk
5071,Laura Engel
5072,Laura Esquivel
5073,Laura Florand
5074,Laura Furman
5075,Laura Gibbs
5076,Laura Gibson
5077,Laura Godwin
5078,Laura Harris
5079,Laura Huliska-Beith
5080,Laura Ingalls Wilder
5081,Laura Lippman
5082,Laura Parkinson
5083,Laura Resnick
5084,Laura Ries
5085,Laura Rosenthal
5086,Laura Ruby
5087,Laura Schlessinger
5088,Laura Thomson
5089,Laura Zuccotti
5090,Laurel Lefkow
5091,Laurel Merlington
5092,Laurel Thatcher Ulrich
5093,Laurel Winter
5094,Laurell K. Hamilton
5095,Lauren  Levin
5096,Lauren Bacall
5097,Lauren Blitzer
5098,Lauren Haney
5099,Lauren Henderson
5100,Lauren Na
5101,Lauren Slater
5102,Lauren Stringer
5103,Lauren Weisberger
5104,Lauren Willig
5105,Laurence L. Brunton
5106,Laurence Olivier
5107,Laurence Senelick
5108,Laurence Sterne
5109,Laurence Yep
5110,Laurent de Brunhoff
5111,Laurent Genefirt
5112,Laurie Garrett
5113,Laurie Halse Anderson
5114,Laurie Notaro
5115,Laurie Thompson
5116,Laurie Wertz
5117,Laury Magnus
5118,Lavigne
5119,Lavonne Neff
5120,Lawrence Block
5121,Lawrence C. Connolly
5122,Lawrence Di Fiori
5123,Lawrence Durrell
5124,Lawrence Ferlinghetti
5125,Lawrence Lessig
5126,Lawrence M. Friedman
5127,Lawrence M. Krauss
5128,Lawrence M. Lasher
5129,Lawrence Otis Graham
5130,Lawrence R. Broer
5131,Lawrence Raab
5132,Lawrence Rainey
5133,Lawrence S. Ritter
5134,Lawrence Sanders
5135,Lawrence Scanlan
5136,Lawrence Schimel
5137,Lawrence Sutin
5138,Lawrence Vogel
5139,Lawrence Watt-Evans
5140,Le Ly Hayslip
5141,Léa Silhol
5142,Leah Bendavid-Val
5143,Leah D. Janeczko
5144,Leah Wilson
5145,Leanne Banks
5146,Leanne M. Olds
5147,Lee Charles Kelley
5148,Lee Chi-Hyong
5149,Lee Child
5150,Lee Epstein
5151,Lee Fukui
5152,Lee Loughridge
5153,Lee Nelson
5154,Lee Seldes
5155,Lee Stringer
5156,Lee Strobel
5157,Lee Yun-Hee
5158,Leena Nivala
5159,Legs McNeil
5160,Leigh Eddings
5161,Leigh Nichols
5162,Leil Lowndes
5163,Leila Vennewitz
5164,Leinil Francis Yu
5165,Len Wein
5166,Len Wiseman
5167,Lena Tabori
5168,Lennard Zinn
5169,Lennart Hellsing
5170,Leo Bersani
5171,Leo Dillon
5172,Leo Kottke
5173,Leo Rauch
5174,Leo Strauss
5175,Leo Tolstoy
5176,Leon A. Edney
5177,Leon Breedt
5178,Leon Edel
5179,Leon Sciaky
5180,Leon Stover
5181,Leon Uris
5182,Leon Wieseltier
5183,Leona Nevler
5184,Leonard  Orr
5185,Leonard B. Lubin
5186,Leonard Baskin
5187,Leonard Cottrell
5188,Leonard J. Kent
5189,Leonard M. Friedman
5190,Leonard Maltin
5191,Leonard Michaels
5192,Leonard Mlodinow
5193,Leonard Mustazza
5194,Leonard Peikoff
5195,Leonard Richardson
5196,Leonard S. Marcus
5197,Leonard Schapiro
5198,Leonard Stanton
5199,Leonard Sweet
5200,Leonard Tancock
5201,Leonard W. Shortall
5202,Leonard Wolf
5203,Leonard Woolf
5204,Leonardo da Vinci
5205,Leonardo Padura
5206,Leonid Andreyev
5207,Leonor Tejada Conde-Pelayo
5208,Leonore Fleischer
5209,Lera Miles
5210,Lerner Publishing Group
5211,Lerone Bennett Jr.
5212,Leroy Satchel Paige
5213,Les Beletsky
5214,Les Firbank
5215,Les Parrott III
5216,Les Standiford
5217,Lesley Glaister
5218,Lesley Lipson
5219,Lesley McBain
5220,Leslie A.  Kelly
5221,Leslie Gross Portney
5222,Leslie Kelly
5223,Leslie S. Klinger
5224,Leslie Tryon
5225,Leslie What
5226,Lester del Rey
5227,Lester Dent
5228,Let's Go Inc.
5229,Lew Nichols
5230,Lew Richmond
5231,Lewis B. Namier
5232,Lewis Carroll
5233,Lewis Perdue
5234,Li Bai
5235,Li Ho
5236,Li Shang-yin
5237,Lia Matera
5238,Liam Callanan
5239,Libba Bray
5240,Libby Keatinge
5241,Library Company of Philadelphia
5242,Lidia Matticchio Bastianich
5243,Liesl Mueller
5244,Lilia V. Villanueva
5245,Lilian Jackson Braun
5246,Liliana Valenzuela
5247,Lilli Carré
5248,Lillian Hellman
5249,Lillian Hoban
5250,Lillian Olsen
5251,Lilly Wachowski
5252,Lily Trokenberg Hechtman
5253,Lin Carter
5254,Lin Salamo
5255,Lincoln Child
5256,Linda  Anderson
5257,Linda Asher
5258,Linda Baker
5259,Linda Chapman
5260,Linda Cloverdale
5261,Linda Francis Lee
5262,Linda G. Russek
5263,Linda Glaser
5264,Linda Gregg
5265,Linda Hall
5266,Linda Howard
5267,Linda Jennings
5268,Linda Jones
5269,Linda Lael Miller
5270,Linda Lay Shuler
5271,Linda Lear
5272,Linda M. Shires
5273,Linda Mannheim
5274,Linda Medley
5275,Linda P. Baker
5276,Linda Sunshine
5277,Linda Turner
5278,Linda Wagner-Martin
5279,Lindsay Crouse
5280,Lindsay Harrison
5281,Lindsay Mack
5282,Lindsey Davis
5283,Lindsey Johnston
5284,Lionel Trilling
5285,Lisa Carey
5286,Lisa Chaney
5287,Lisa Falkenstern
5288,Lisa Gardner
5289,Lisa Goldstein
5290,Lisa Jackson
5291,Lisa Jewell
5292,Lisa Loomer
5293,Lisa Lowe
5294,Lisa Mason
5295,Lisa McCourt
5296,Lisa Pentreath
5297,Lisa Romerein
5298,Lisa S.  French
5299,Lisa See
5300,Lisa St. Aubin de Terán
5301,Lisa Suttora
5302,Lisa Trumbauer
5303,Lisa Unger
5304,Lisa Wheeler
5305,Lisa Whelchel
5306,Lisanne Norman
5307,Lise Albrechtsen
5308,Lisette Lecat
5309,Livia Reasoner
5310,Livy
5311,Liz Carlyle
5312,Liz Ireland
5313,Liz Palika
5314,Liz Tuccillo
5315,Liz Williams
5316,Liza Dalby
5317,Lizz Weis
5318,Lizzie Collingham
5319,Ljiljana Cvekić
5320,Lloyd Alexander
5321,Lloyd Biggle Jr.
5322,Lloyd Dangle
5323,Lloyd P. Gerson
5324,Lockhart Bogle
5325,Logan Swanson
5326,Lois Beckwith
5327,Lois Gladys Leppard
5328,Lois H. Gresh
5329,Lois Lenski
5330,Lois Lowry
5331,Lois N. Magner
5332,Lola Vollen
5333,Lolita Files
5334,Lonely Planet
5335,Lonn M. Friend
5336,Lope de Vega
5337,Lora Leigh
5338,Loral Dean
5339,Lord Dunsany
5340,Loree Lough
5341,Loree Rackstraw
5342,Lorelei King
5343,Loren D. Estleman
5344,Loren K. Jones
5345,Lorenzo Carcaterra
5346,Lorenzo Da Ponte
5347,Lori Foster
5348,Lori Fulton
5349,Lori Grove
5350,Lori Handeland
5351,Lori Lohstoeter
5352,Lori McElrath-Eslick
5353,Lorna Landvik
5354,Lorna Raver
5355,Lorrie Bortner
5356,Lorrie Moore
5357,Lotte H. Eisner
5358,Lou Diamond Phillips
5359,Lou Marinoff
5360,Lou Priolo
5361,Lou Schuler
5362,Louann Brizendine
5363,Louis Agassiz Fuertes
5364,Louis Auchincloss
5365,Louis Begley
5366,Louis de Bernières
5367,Louis E. Catron
5368,Louis Iribarne
5369,Louis J. Budd
5370,Louis J. Prosperi
5371,Louis L'Amour
5372,Louis MacNeice
5373,Louis Menand
5374,Louis P. Pojman
5375,Louis S. Glanzman
5376,Louis Sachar
5377,Louis Slobodkin
5378,Louisa May Alcott
5379,Louise Bagshawe
5380,Louise Bates Ames
5381,Louise Borden
5382,Louise Bostock Lang
5383,Louise Carter
5384,Louise DeSalvo
5385,Louise Fili
5386,Louise M. Bishop
5387,Louise Maude
5388,Louise Varèse
5389,Louis-Ferdinand Céline
5390,Loung Ung
5391,Lovern Kindzierski
5392,Lowell Bair
5393,Luann Walther
5394,Luanne Rice
5395,Luc Sante
5396,Lucas Carlson
5397,Luci Berkowitz
5398,Lucia Graves
5399,Lucille Colandro
5400,Lucius Shepard
5401,Lucy Corvino
5402,Lucy Grealy
5403,Lucy Monroe
5404,Ludovico Ariosto
5405,Ludwig Tieck
5406,Ludwig Wittgenstein
5407,Luigi  Barzini
5408,Luigi Barzini
5409,Luigi Pirandello
5410,Luis Fernando Verissimo
5411,Luis Murillo
5412,Luis Sepúlveda
5413,Luis Vélez de Guevara
5414,Luise von Flotow
5415,Luke Davies
5416,Luke Welling
5417,Lydia Davis
5418,Lyle Saxon
5419,Lyle Wesley Dorsett
5420,Lyman L. Johnson
5421,Lyman S. Spitzer Jr.
5422,Lyn Macdonald
5423,Lyn Moir
5424,Lynd Ward
5425,Lynda Barry
5426,Lynda Curnyn
5427,Lynda La Plante
5428,Lynda Madison
5429,Lynda Milligan
5430,Lynda S. Robinson
5431,Lynn Balzer-Martin
5432,Lynn Keller
5433,Lynn Setzer
5434,Lynn Sharon Schwartz
5435,Lynn Stegner
5436,Lynn Sweat
5437,Lynn Willis
5438,Lynne Ann DeSpelder
5439,Lynne Avril Cravath
5440,Lynne Edwards
5441,Lynne Rae Perkins
5442,Lynne Sharon Schwartz
5443,Lynne Tillman
5444,Lynne Truss
5445,Lynnette Khalfani
5446,Lynsay Sands
5447,Lysander Kemp
5448,M. Diane Vogt
5449,M. James Sawyer
5450,M. John Harrison
5451,M. Sarah Klise
5452,M. Scott Peck
5453,M. Voloshin
5454,M. Weatherall
5455,M.A. Screech
5456,M.C. Beaton
5457,M.J. Lempert
5458,M.J. Levett
5459,M.J. Rose
5460,M.J. Trow
5461,M.L. West
5462,M.M. Kaye
5463,M.P. Silverman
5464,Mabel Esther Allan
5465,Mac L. Ricketts
5466,Mack Reynolds
5467,Madeleine Brent
5468,Madeleine L'Engle
5469,Madga Bogin
5470,Madonna J. Hettinger
5471,Maehler
5472,Maeve Binchy
5473,Magda Botin
5474,Maggie Black
5475,Maggie Gee
5476,Maggie Lew
5477,Maggie Shayne
5478,Magner
5479,Magnus J. Kruyski
5480,Magnus Magnusson
5481,Mahatma Gandhi
5482,Maile Meloy
5483,Maire Jaanus
5484,Maja Ueberle-Pfaff
5485,Maki Murakami
5486,Makoto Inoue
5487,Malachy McCourt
5488,Malcolm Barber
5489,Malcolm Cowley
5490,Malcolm Gladwell
5491,Malcolm Godwin
5492,Malcolm Heath
5493,Malcolm Jones III
5494,Malcolm Lowry
5495,Malcolm Margolin
5496,Malcolm Schofield
5497,Malcolm X
5498,Malvina G. Vogel
5499,Mamie Harmon
5500,Mamiko Murakami
5501,Mamoru Oshii
5502,Mandy Aftel
5503,Manly Wade Wellman
5504,Mansur Abdulin
5505,Manu
5506,Manuel de Lope
5507,Manuel Espín
5508,Manuel Komroff
5509,Manuel Rivas
5510,Manuel Schonhorn
5511,Manuela Soares
5512,Mao Zedong
5513,Marc Andreyko
5514,Marc Bloch
5515,Marc Brown
5516,Marc Cashman
5517,Marc Cotta Vaz
5518,Marc E. Heine
5519,Marc Eliot
5520,Marc Frey
5521,Marc J.  Seifer
5522,Marc Platt
5523,Marc Reisner
5524,Marc Romano
5525,Marc S. Gerstein
5526,Marc Silvestri
5527,Marc Vietor
5528,Marcel Cardillo
5529,Marcel Proust
5530,Marcella Hazan
5531,Marcelle Clements
5532,Marcelo Covián
5533,Marcelo Frusín
5534,Marcia Angell
5535,Marcia Muller
5536,Marcia Thornton Jones
5537,Marco Polo
5538,Marcus Aurelius
5539,Marcus Dods
5540,Marcus J. Borg
5541,Marcus Tullius Cicero
5542,Marcus Weigelt
5543,Marcy Kelman
5544,Marek Wieczorek
5545,Marga Munkelt
5546,Margaret  Rose
5547,Margaret A. Weiss
5548,Margaret A. Weitekamp
5549,Margaret Atwood
5550,Margaret Ball
5551,Margaret Bertha Synge
5552,Margaret Brantley
5553,Margaret Cho
5554,Margaret Chodos-Irvine
5555,Margaret Cohen
5556,Margaret Crosland
5557,Margaret Drabble
5558,Margaret Feinberg
5559,Margaret George
5560,Margaret Hodges
5561,Margaret Johnson
5562,Margaret Jull Costa
5563,Margaret M. Scariano
5564,Margaret MacMillan
5565,Margaret Mahy
5566,Margaret Mauldon
5567,Margaret Mitchell
5568,Margaret Peterson Haddix
5569,Margaret Sanborn
5570,Margaret Sayers Peden
5571,Margaret Shepherd
5572,Margaret Sidney
5573,Margaret Smith
5574,Margaret Thaler Singer
5575,Margaret Truman
5576,Margaret Weis
5577,Margaret Weiss
5578,Margaret Wise Brown
5579,Margarita Ardanaz
5580,Margarita E. Valdes
5581,Margarita Guerrero
5582,Margery Clark
5583,Margery Facklam
5584,Margo Culley
5585,Margo Daly
5586,Margo Glantz
5587,Margo Maine
5588,Margot Adler
5589,Margot Norris
5590,Margot Paronis
5591,Margot Patterson Doss
5592,Margot Theis Raven
5593,Marguerite Duras
5594,Marguerite Henry
5595,Marguerite Krause
5596,Marguerite Van Cook
5597,Marguerite Yourcenar
5598,Mari Mancusi
5599,Maria  Alexander
5600,Maria Antonia Garcés
5601,Maria Boulding
5602,Maria Coffey
5603,María Eugenia Ciocchini Suárez
5604,Maria Helena da Rocha Pereira
5605,Maria K. Bachman
5606,María Mir
5607,María Pérez López de Heredia
5608,Maria Skobtsova
5609,Maria Tatar
5610,Maria Teresa Marenco
5611,Maria Tucci
5612,María Victoria Alonso Blanco
5613,Marian Eide
5614,Marian Keyes
5615,Marianna Mayer
5616,Marianne Moore
5617,Marianne Sturman
5618,Marianne Véron
5619,Marianne Williams
5620,Marianne Williamson
5621,Marie McSwigan
5622,Marie Milpois
5623,Marie Nonnast
5624,Marie Rudisill
5625,Marie Tahir
5626,Marie-Catherine Caillava
5627,Marie-Hélène Sabard
5628,Marieka Heinlen
5629,Mariel Hemingway
5630,Marie-Odile Fortier-Masek
5631,Marili Margomenou
5632,Marilyn Bader
5633,Marilyn Campbell
5634,Marilyn Herbert
5635,Marilyn Johnson
5636,Marilyn Manson
5637,Marilyn Sadler
5638,Marilynne Robinson
5639,Marina Belozerskaya
5640,Marina Mariasch
5641,Marina Tsvetaeva
5642,Marina Warner
5643,Mario Puzo
5644,Mario Vargas Llosa
5645,Marion Crawford
5646,Marion Deuchars
5647,Marion Meade
5648,Marion Post Wolcott
5649,Marion Wiesel
5650,Marion Woodman
5651,Marion Zimmer Bradley
5652,Marisabina Russo
5653,Marisha Pessl
5654,Marissa Moss
5655,Marita Conlon-McKenna
5656,Marita Golden
5657,Marjane Satrapi
5658,Marjorie A. Priceman
5659,Marjorie Garber
5660,Marjorie Kerr Wilson
5661,Marjorie Lamp Mead
5662,Marjorie Weinman Sharmat
5663,Mark      Stevens
5664,Mark   Richardson
5665,Mark  Hunter
5666,Mark  Johnson
5667,Mark A. Garland
5668,Mark Allen Weiss
5669,Mark Anderson
5670,Mark Anestis
5671,Mark Aronson
5672,Mark Bagley
5673,Mark Bailey
5674,Mark Bego
5675,Mark Behr
5676,Mark Billingham
5677,Mark Bittman
5678,Mark Bowden
5679,Mark Buckingham
5680,Mark Buehner
5681,Mark Cahill
5682,Mark Chiarello
5683,Mark Cohen
5684,Mark Crispin Miller
5685,Mark D. Widome
5686,Mark Dawidziak
5687,Mark Dunn
5688,Mark Eisner
5689,Mark Epstein
5690,Mark Fainaru-Wada
5691,Mark Haddon
5692,Mark Harlan
5693,Mark Helprin
5694,Mark Hertsgaard
5695,Mark Honan
5696,Mark Hoppus
5697,Mark Hussey
5698,Mark Jacobson
5699,Mark Joyal
5700,Mark Kermode
5701,Mark Kurlansky
5702,Mark LeVine
5703,Mark Lewis
5704,Mark Lewisohn
5705,Mark Leyner
5706,Mark Lubell
5707,Mark Manning
5708,Mark Mazower
5709,Mark McKenna
5710,Mark McNeilly
5711,Mark Michalowski
5712,Mark Millar
5713,Mark Mittelberg
5714,Mark Musa
5715,Mark Nepo
5716,Mark Nesbitt
5717,Mark O'Connor
5718,Mark O'Shea
5719,Mark Osteen
5720,Mark P. Shea
5721,Mark Pennington
5722,Mark Polizzotti
5723,Mark Reeve
5724,Mark Reuter
5725,Mark Rothko
5726,Mark Rudman
5727,Mark S. Boyce
5728,Mark S. Smith
5729,Mark Salisbury
5730,Mark Schafer
5731,Mark Schorer
5732,Mark Shepard
5733,Mark Shepherd
5734,Mark Smylie
5735,Mark Stevens
5736,Mark Steyn
5737,Mark Strand
5738,Mark T. Conard
5739,Mark T. Sullivan
5740,Mark Talbot
5741,Mark Treharne
5742,Mark Twain
5743,Mark Vonnegut
5744,Mark W. Edwards
5745,Mark W. Tiedemann
5746,"Mark Wahlberg"""
5747,Mark Waid
5748,Mark Wheatley
5749,Mark Wigan
5750,Mark Wilson
5751,Mark Wing-Davey
5752,Mark Yarnell
